ProductModelName,ProductCategory,ProductPrice,RetailerName,RetailerZip,RetailerCity,RetailerState,ProductOnSale,ManufacturerName,ManufacturerRebate,UserID,UserAge,UserGender,UserOccupation,ReviewRating,ReviewDate,ReviewText
Surface 3,Tablet,969,Walmart,60616,Chicago,IL,No,Microsoft,No,vbcir97,35,Female,Programmer,1,2/15/2015, screen doesn't react to my finger touch fast
Samsung TV 65 Curved,TV,1799,Walmart,2110,Boston,MA,Yes,Samsung,Yes,tpoiy57,29,Male,Student,4,10/21/2014,Product and service exceeded expectations. 
HP PAVALION  15.6,Laptop,376,hhgregg,60616,Chicago,IL,No,HP,No,lommg37,19,Female,Programmer,3,6/25/2014,Bought this for grandson going into Navy Nuke Program. IT leader evaluated specs online before purchase & approved it for their program
iPad Air,Tablet,299,Walmart,60603,Chicago,IL,Yes,Apple,Yes,dezee11,30,Female,Manager,4,8/18/2014,i have a iPad mini. Wanted a bigger screen size. Bought this on sale and very happy with it. Only wish I had bought one with 32g memory.
Samsung TV 65 Curved,TV,2099,Bestbuy,60616,Chicago,IL,Yes,Samsung,No,fusmb5,42,Male,Programmer,3,11/25/2014,Picture looks good but the curve is just a gimmick.
Dell Ispiron 15.6,Laptop,349,Bestbuy,60616,Chicago,IL,Yes,Dell,No,jncvo23,22,Male,Unknown,5,8/10/2014, Have always had Dell. It's fast and does everything I need it to do!! The screen colors and clarity are beautiful. Love the Windows 8
Samsung Tab 4,Tablet,349,Walmart,60585,Naperville,IL,No,Samsung,No,ifaal83,48,Male,Unknown,4,12/1/2014,tablet is just the right size and easy to use also
iPad Air,Tablet,499,hhgregg,94158,San Francisco,CA,No,Apple,No,apgxk46,37,Male,Programmer,5,11/29/2014, I had to exchange my first iPad Air since it had a permanent line embedded on the screen. Since that time
iPhone 6,Smart Phone,960,Bestbuy,90012,Los Angeles,CA,No,Apple,No,odspn68,57,Male,Secretary,4,5/12/2014,Great phone! No issues. It may be a little to thin for many hands. I actually like the feel in a case better.
Samsung Tab 4,Tablet,349,Bestbuy,60603,Chicago,IL,No,Samsung,No,esatg65,30,Male,Accountant,5,8/1/2014,I bought this tablet for my brother and he loves it. It matches his phone as well so that was a plus . Thinking of getting one for myself after seeing him with his.
iPhone 6,Smart Phone,960,Walmart,60616,Chicago,IL,No,Apple,No,kduja38,29,Female,Programmer,4,7/19/2014, Fast
HP PAVALION  15.6,Laptop,319,Bestbuy,94158,San Francisco,CA,No,HP,No,csxfs44,36,Male,Accountant,5,10/13/2013,Excellent lab top for my applications and the price. I am very happy with my purchase.
LG 65,TV,849,Walmart,44114,Cleveland,OH,Yes,LG,Yes,jrwik39,32,Male,Accountant,2,12/20/2014,The picture is OK but there is excessive flashlighting around the edge of the display which I can see on a dark blank screen.
Samsung TV 60 LED,TV,1100,Walmart,2108,Boston,MA,Yes,Samsung,No,nnfle60,33,Female,Accountant,4,12/5/2014,The picture is super clear and sharp. The TV has so many features I'm still trying to figure them all out.
iPad Air,Tablet,425,Bestbuy,2110,Boston,MA,Yes,Apple,No,ggult70,43,Male,Manager,5,12/27/2014,I'm an android person but when it comes to tablet then i'd prefer and recommend iPad for casual use.
Surface 3,Tablet,969,Bestbuy,94158,San Francisco,CA,No,Microsoft,No,eefyk11,26,Female,Unknown,1,8/21/2014, The pen works well
LG 65,TV,999,Frys,2108,Boston,MA,No,LG,No,mnorm91,37,Female,Accountant,2,10/8/2014,The bluetooth doesn't work
Samsung TV 65 Curved,TV,1900,Bestbuy,60585,Naperville,IL,No,Samsung,No,hhhry56,30,Male,Accountant,3,12/10/2014,Picture looks good but the curve is just a gimmick. 
Samsung TV 65 Curved,TV,2199,Bestbuy,2110,Boston,MA,No,Samsung,No,qsbxw84,28,Male,Programmer,5,8/18/2014,Always a pleasure to do business with Bestbuy!!!!
iPad Air,Tablet,425,Walmart,94102,San Francisco,CA,Yes,Apple,No,ofhho0,43,Male,Accountant,4,8/21/2014,mobility and well done screen. lots of apps to download
iPad Air,Tablet,425,hhgregg,90033,Los Angeles,CA,Yes,Apple,No,bbjyb32,43,Male,Student,5,8/17/2014,Is great and affortable.. Nice presentation all done by here
Dell Ispiron 15.6,Laptop,328,Walmart,94158,San Francisco,CA,Yes,Dell,Yes,aulwu3,37,Male,Student,3,8/10/2013, it looks nice from outside
HP PAVALION  15.6,Laptop,376,Target,94102,San Francisco,CA,No,HP,No,typug2,53,Male,Secretary,4,12/14/2014,I am glad I spent the extra $100. it is a very nice computer with several nice features I wasn't looking for.
HP PAVALION  15.6,Laptop,298,hhgregg,2110,Boston,MA,Yes,HP,Yes,nlyvf2,44,Female,Student,5,7/10/2013,Enjoying my new laptop its very easy to use.
iPhone 6,Smart Phone,399,Frys,33129,Miami,FL,No,Apple,No,cnomn81,25,Female,Secretary,5,8/1/2014,I have used this product on all of my iphones and had no problems yet
Samsung Tab 4,Tablet,299,hhgregg,60616,Chicago,IL,Yes,Samsung,No,icyva44,34,Male,Accountant,3,10/28/2014,I would recommend to my family n friiend and explains every thing to them.
Galaxy S4,Smart Phone,269,Target,94102,San Francisco,CA,Yes,Samsung,Yes,ldbxb96,46,Male,Unknown,5,10/14/2014, My son loves his new phone. He got the Samsung Galaxy s4
iPhone 6,Smart Phone,960,Walmart,94102,San Francisco,CA,No,Apple,No,yvrlm5,30,Male,Accountant,5,4/19/2014,The 6 is perfect to fit in the butt pocket of those skinny jeans.
LG 65,TV,849,Bestbuy,2110,Boston,MA,Yes,LG,Yes,maftj3,50,Male,Student,5,12/27/2014,Great product and quality.
LG 65,TV,849,Bestbuy,60585,Naperville,IL,Yes,LG,Yes,tiofo69,35,Female,Student,5,6/18/2014,I have been looking for a new tv for weeks and have made multiple trips to Bestbuy.
Samsung TV 65 Curved,TV,1899,Bestbuy,33129,Miami,FL,Yes,Samsung,Yes,ftbvl86,44,Male,Programmer,5,2/15/2014,This is the best tv ever. 
Galaxy S4,Smart Phone,402,Target,2108,Boston,MA,No,Samsung,No,rekwk31,38,Male,Programmer,4,5/25/2014,I would recommend this phone for anyone. Great Phone. Easy to use.
Samsung Tab 4,Tablet,299,Walmart,33130,Miami,FL,Yes,Samsung,No,fnmqj35,46,Male,Accountant,4,12/27/2014, The tablet has a nice large
Samsung TV 60 LED,TV,1100,hhgregg,94158,San Francisco,CA,Yes,Samsung,No,xtedm55,20,Male,Programmer,5,5/15/2013, We purchased a 50   Samsung for our bedroom and needed to upgrade our living room TV. My dad purchased the 60   and so did we. Very happy! 
iPhone 6,Smart Phone,399,Frys,33130,Miami,FL,No,Apple,No,ahbqn57,30,Male,Accountant,4,5/25/2014,I love the size & options but wish there was more options for cases
Samsung TV 65 Curved,TV,1899,Walmart,2110,Boston,MA,Yes,Samsung,Yes,mecvb69,41,Female,Unknown,4,11/25/2014, Purchased this tv 3 months ago
iPhone 6,Smart Phone,589,Frys,33130,Miami,FL,No,Apple,No,ruuuu36,25,Male,Unknown,3,12/5/2014,The bluetooth doesn't work
Dell Ispiron 15.6,Laptop,328,hhgregg,94158,San Francisco,CA,Yes,Dell,Yes,ptudt49,22,Male,Student,5,10/10/2013, Has plenty of space for my pics
Samsung TV 65 Curved,TV,2199,Bestbuy,44114,Cleveland,OH,No,Samsung,No,bfmsl39,48,Female,Secretary,2,12/27/2014,it is terrible from the side!
Samsung TV 65 Curved,TV,1899,Target,60616,Chicago,IL,Yes,Samsung,Yes,gpsts82,33,Male,Unknown,4,3/24/2014, I must make it very clear with the correct setup
Samsung Tab 4,Tablet,349,hhgregg,90012,Los Angeles,CA,No,Samsung,No,hfurd24,35,Female,Student,4,10/28/2014,Does exactly what we bought it for.first tablet and love it.
iPhone 6,Smart Phone,299,Target,60603,Chicago,IL,Yes,Apple,No,qlgrj32,57,Male,Unknown,5,10/28/2014,Previously owned several Android devices and flipped to iPhone 4s last year which was a great phone and I highly anticipated the 6.
iPad Air,Tablet,425,hhgregg,60616,Chicago,IL,Yes,Apple,No,ghikz58,34,Male,Student,5,9/19/2013,rather easy setup for someone that is not technically savvy
Samsung TV 60 LED,TV,1200,hhgregg,60585,Naperville,IL,No,Samsung,No,zkocb79,25,Female,Manager,1,2/1/2013,Buy the protection plan if you buy this TV. Samsung support is awful. Amazon and Netflix worked fine for a month; then failed.
Dell Ispiron 15.6,Laptop,499,Frys,94158,San Francisco,CA,No,Dell,No,gbpsp37,53,Male,Secretary,5,8/21/2014,This is my first venture into Windows 8.1. Having the touch screen makes it so easy!
Galaxy S4,Smart Phone,399,Bestbuy,90012,Los Angeles,CA,No,Samsung,No,auqxt26,58,Female,Programmer,4,7/21/2014,I've had this phone for a short while and I am still in awe. I
Samsung TV 60 LED,TV,1100,Walmart,94158,San Francisco,CA,Yes,Samsung,No,pjpnf87,36,Female,Secretary,4,12/20/2014, Great Clarity
Surface 3,Tablet,925,Bestbuy,33130,Miami,FL,No,Microsoft,No,osysx93,26,Female,Programmer,5,7/16/2014,Bought this as answer to need for computer and tablet in one.
Surface 3,Tablet,999,hhgregg,44114,Cleveland,OH,No,Microsoft,No,aszdl36,29,Male,Secretary,5,2/15/2015,Love the option of a tablet convertibg to laptop. 
LG 65,TV,849,hhgregg,94158,San Francisco,CA,Yes,LG,Yes,jfiug98,50,Male,Student,5,2/1/2013,This is a solid TV at a bargain price
iPhone 6,Smart Phone,589,Frys,60585,Naperville,IL,No,Apple,No,larvv39,42,Male,Unknown,5,6/25/2014,A definite upgrade from the iPhone 5. Would purchase again
Galaxy S4,Smart Phone,269,hhgregg,2110,Boston,MA,Yes,Samsung,Yes,daqyz56,49,Female,Student,5,2/1/2015, This phone is a great size and had a sensible features
Galaxy S4,Smart Phone,269,hhgregg,90033,Los Angeles,CA,Yes,Samsung,Yes,adyhw48,57,Male,Manager,4,10/8/2014, I was given a quick lesion about how the phone works
LG 65,TV,849,Bestbuy,60585,Naperville,IL,Yes,LG,Yes,ufako40,58,Female,Accountant,4,6/26/2014,NO issues with the tv. Has a great picture even though its not 4K
HP PAVALION  15.6,Laptop,298,Walmart,94158,San Francisco,CA,Yes,HP,Yes,exwjy59,34,Male,Programmer,5,6/10/2014,perfect for me! I don't do a whole lot on the computer but certainly want something dependable for e-mail and internet. very fast ... love it!
Samsung Tab 4,Tablet,299,Target,90012,Los Angeles,CA,Yes,Samsung,No,ztdpf52,27,Female,Accountant,5,12/10/2014,I have been very pleased with my tablet. Great size and easy to use.
iPad Air,Tablet,299,Bestbuy,90012,Los Angeles,CA,Yes,Apple,Yes,dqlmk80,37,Male,Unknown,5,8/10/2014,Purchased the IPad for grandparents so they could Skype with my sister in Chile
Samsung TV 60 LED,TV,1100,Frys,60616,Chicago,IL,Yes,Samsung,No,gktsp71,20,Male,Manager,4,12/15/2013,This tv has the clearest picture that I have seen. We love it
LG 65,TV,2250,hhgregg,94158,San Francisco,CA,No,LG,No,uepzq89,40,Female,Secretary,3,2/15/2015, I didn't think I was a tv snob
Samsung TV 60 LED,TV,1100,Walmart,90033,Los Angeles,CA,Yes,Samsung,No,cjgrk81,19,Male,Unknown,1,10/10/2013,Delivery people pull up very late and spend 20 minutes on the phone while my husband unloaded the TV
Samsung TV 60 LED,TV,1100,hhgregg,44114,Cleveland,OH,Yes,Samsung,No,dfxcj76,58,Male,Unknown,5,12/5/2014,This tv is amazing!! Extremely clear picture and sound. Movies just got that much better! The apps are sweet too! One click and I'm watching Netflix
iPad Air,Tablet,299,Frys,60616,Chicago,IL,Yes,Apple,Yes,nslgg22,49,Male,Student,2,6/21/2014,I was very disappointed because the case was not reliable
Samsung TV 65 Curved,TV,1899,Walmart,33130,Miami,FL,Yes,Samsung,Yes,ockvl18,25,Male,Manager,5,6/18/2014,MY NEW TV IS AMAZING!
HP PAVALION  15.6,Laptop,376,Frys,60616,Chicago,IL,No,HP,No,ulzox87,26,Male,Manager,5,7/16/2014, Thinking of buying one for my Sheriff's Office
LG 65,TV,2250,hhgregg,44114,Cleveland,OH,No,LG,No,obqhe23,22,Female,Programmer,4,8/10/2014,I liked that this wasn't a smart tv and it had all the hdmi and usb connections. 
HP PAVALION  15.6,Laptop,299,Walmart,90033,Los Angeles,CA,Yes,HP,No,xfaot20,58,Female,Manager,5,4/19/2014, Easy to use
iPad Air,Tablet,425,Target,2108,Boston,MA,Yes,Apple,No,glzhw30,55,Male,Accountant,4,10/10/2013,Battery life is great. Picture is wonderful. I wish I purchased the LTE version so I could take it everywhere!
iPad Air,Tablet,499,Walmart,60616,Chicago,IL,No,Apple,No,kpzic84,40,Male,Programmer,5,4/19/2014,A Transcendent Tablet - Apple Delivers This Time
iPad Air,Tablet,499,Frys,33129,Miami,FL,No,Apple,No,ageuz4,55,Male,Programmer,5,6/21/2014, Beautifully built
LG 65,TV,2250,Frys,60616,Chicago,IL,No,LG,No,ywytk16,36,Female,Manager,3,12/27/2014,480 motion clarity doesn't live up to my standards 
Samsung TV 60 LED,TV,1100,hhgregg,44114,Cleveland,OH,Yes,Samsung,No,flpun97,20,Male,Accountant,1,9/13/2013,The bluetooth didn't work with Bose headset
iPhone 6,Smart Phone,960,Walmart,94102,San Francisco,CA,No,Apple,No,pdvwe37,25,Male,Unknown,5,5/12/2014,The Apple iPhone 6 is a Great product no problems a must buy!
Samsung TV 60 LED,TV,1200,Walmart,33130,Miami,FL,No,Samsung,No,pjtjg45,31,Female,Programmer,5,11/29/2014,Great setup for a small 6 person conference room. Easy setup with a Crestron cream 1000.
Samsung TV 60 LED,TV,1100,hhgregg,94158,San Francisco,CA,Yes,Samsung,No,dnhai41,29,Female,Manager,4,9/17/2014,Crisp picture easy setup compatible for Amazon prime videos - very satisfied overall
Surface 3,Tablet,969,hhgregg,94102,San Francisco,CA,No,Microsoft,No,zguri59,58,Male,Programmer,5,7/23/2014, Runs quick
Surface 3,Tablet,999,Walmart,60616,Chicago,IL,No,Microsoft,No,ampmu45,31,Male,Unknown,3,10/8/2014,The pen that comes with is not super accurate and the screen has froze once since we purchased it 4 months ago. 
LG 65,TV,999,Frys,60585,Naperville,IL,No,LG,No,ouwrh35,31,Male,Accountant,1,6/10/2014,The bluetooth didn't work with Bose headset
Samsung TV 60 LED,TV,1100,Walmart,2110,Boston,MA,Yes,Samsung,No,melrv2,38,Male,Manager,3,5/25/2014,Smart hub is slow and lag but works fine once in the apps. And my Internet is running at 38 mbs tested so I give it only 3 star. Works fine though.
Samsung TV 60 LED,TV,1100,Frys,94102,San Francisco,CA,Yes,Samsung,No,rkqlj49,37,Female,Student,2,4/1/2015, I was only able to work with the TV for about 3 hours before it crashed. The buying experience at Bestbuy was excellent
Surface 3,Tablet,899,Walmart,90033,Los Angeles,CA,Yes,Microsoft,No,pkdir35,57,Male,Secretary,3,10/17/2014,well for such a price tag you expect to have a premium product.
Samsung TV 65 Curved,TV,1899,Walmart,60603,Chicago,IL,Yes,Samsung,Yes,kezuo29,40,Male,Unknown,5,12/1/2014, great picture quality even using an antenna
iPad Air,Tablet,299,Frys,60603,Chicago,IL,Yes,Apple,Yes,mycpj38,38,Male,Programmer,4,8/10/2013,Love getting to know this iPad. Love all the features.
Surface 3,Tablet,899,Walmart,60616,Chicago,IL,Yes,Microsoft,No,clyjz35,37,Female,Accountant,5,10/14/2014,love it but it took some re-programming and tutoring to understand!
LG 65,TV,999,hhgregg,2110,Boston,MA,No,LG,No,hknnp9,57,Male,Unknown,5,8/13/2014,We recently purchased a 65 inch LG tv from Bestbuy.
Samsung TV 60 LED,TV,1200,Walmart,90012,Los Angeles,CA,No,Samsung,No,guxut35,59,Male,Accountant,4,8/14/2014,Picture quality (after adjustment) is extremely good.
LG 65,TV,2250,hhgregg,60616,Chicago,IL,No,LG,No,fokvo22,33,Female,Programmer,4,8/15/2014,I got it price match after seeing it advertised for less elsewhere. We wanted a 4K but also wanted a bigger screen. We went with a bigger screen size and price.
Galaxy S4,Smart Phone,269,Target,60616,Chicago,IL,Yes,Samsung,Yes,rpmcf9,51,Male,Manager,3,12/10/2014,It works should have got the newest Note in my opinion but sales rep convinced my the Galaxy 4 would be better.
iPad Air,Tablet,499,Walmart,44114,Cleveland,OH,No,Apple,No,hwdtk25,50,Male,Programmer,5,7/10/2013,Faster and much less hassle than my old Xoom. Glad that I switched.
Surface 3,Tablet,925,Walmart,94102,San Francisco,CA,No,Microsoft,No,bdish68,41,Male,Accountant,4,12/14/2014, If you travel and need to use windows apps and need a robust machine
Samsung TV 65 Curved,TV,2099,Bestbuy,90012,Los Angeles,CA,Yes,Samsung,No,iwjmd13,29,Male,Programmer,5,8/10/2013,Great TV with 4K and smart TV with a great picture.
Galaxy S4,Smart Phone,399,Walmart,33129,Miami,FL,No,Samsung,No,eyzvq47,25,Male,Programmer,4,9/13/2013,Some clitches but turning phone off and back on corrects them
Samsung TV 65 Curved,TV,2099,hhgregg,94158,San Francisco,CA,Yes,Samsung,No,mgxgk17,30,Female,Student,5,10/14/2014,I have two Samsung 4Ks now. Love them both. Beautiful pictures and the upscaling is great!
iPad Air,Tablet,299,hhgregg,90012,Los Angeles,CA,Yes,Apple,Yes,xxtpm14,44,Female,Student,5,6/25/2014,Love the mini iPad. So easy to use and convenient.
Surface 3,Tablet,969,Walmart,90033,Los Angeles,CA,No,Microsoft,No,ibnsi37,18,Male,Programmer,3,7/10/2013,It's not as comfortable to hold as other tablets.
HP PAVALION  15.6,Laptop,299,hhgregg,90033,Los Angeles,CA,Yes,HP,No,jxbzd55,20,Male,Accountant,5,12/20/2014,Super fast and tons of space. Perfect for both personal and business uses.
Surface 3,Tablet,899,Bestbuy,94158,San Francisco,CA,Yes,Microsoft,No,hrhuc68,56,Male,Unknown,1,2/26/2014,when it needed to work as tablet screen didn't slide smoothly
Samsung TV 65 Curved,TV,1900,hhgregg,94102,San Francisco,CA,No,Samsung,No,tozie26,25,Female,Secretary,4,10/25/2014,Great tv love the 4k Netflix now offers 4k streaming and I've downloaded 4k up scaling software soi can turn all the movies I have into 4k
HP PAVALION  15.6,Laptop,298,Walmart,94158,San Francisco,CA,Yes,HP,Yes,zemfs80,54,Male,Accountant,5,7/19/2014,Zip bought this laptop for the family and we all have been able to use it easily even my 7 yr old. Haven't had any problems at all.
Samsung Tab 4,Tablet,299,Frys,44114,Cleveland,OH,Yes,Samsung,No,qbkav73,18,Male,Programmer,5,5/19/2014, Great graphics. Good size
Galaxy S4,Smart Phone,399,hhgregg,30134,Atlanta,GA,No,Samsung,No,edlsu22,42,Male,Programmer,5,2/26/2014, Best features are Android OS and app store
Samsung Tab 4,Tablet,299,Target,60603,Chicago,IL,Yes,Samsung,No,jqtwo92,53,Male,Programmer,5,9/24/2014,It does everything she needs and has great battery life.Was able to buy it open box in perfect condition and got a nice discount.
HP PAVALION  15.6,Laptop,376,Walmart,60585,Naperville,IL,No,HP,No,lwazf17,44,Female,Secretary,4,8/21/2014, I'm really happy with my new laptop
Samsung TV 65 Curved,TV,1899,hhgregg,60585,Naperville,IL,Yes,Samsung,Yes,rkgsk15,23,Male,Unknown,4,5/12/2014,for those that love classic movies this gives you the option to watch in multiple cinematic screen formats and lighting options --- aesome for sporting events too!!!!!!!
iPad Air,Tablet,425,Frys,90033,Los Angeles,CA,Yes,Apple,No,hfngc79,43,Male,Accountant,4,9/20/2014, I was not sure that I would enjoy reading from a screen instead of a book
iPad Air,Tablet,499,hhgregg,90012,Los Angeles,CA,No,Apple,No,ufmam55,41,Female,Secretary,1,8/10/2013,The bluetooth didn't work with Bose headset
